id,x,y
737,-1833.779959766521,2826.867622145912
738,-1833.904349468454,2828.014700293433
739,-1834.028739170388,2829.161778440956
740,-1834.153128872322,2830.308856588477
741,-1834.277518574255,2831.455934735999
742,-1834.401908276189,2832.603012883522
743,-1833.922574928267,2828.182769083328
744,-1833.675804258964,2825.907136633002
745,-1833.675804258964,2825.907136633002
746,-1833.675804258964,2825.907136633002
747,-1833.675804258964,2825.907136633002
748,-1833.675804258964,2825.907136633002
749,-1833.675804258964,2825.907136633002
750,-1833.642945800283,2825.48392739353
751,-1833.55419016298,2824.340775606419
752,-1833.465434525676,2823.19762381931
753,-1833.376678888373,2822.0544720322
754,-1833.287923251069,2820.911320245091
755,-1833.199167613766,2819.768168457981
756,-1833.110411976462,2818.625016670871
757,-1833.098945738456,2818.477334215248
758,-1833.098945738456,2818.477334215248
759,-1833.098945738456,2818.477334215248
760,-1833.098945738456,2818.477334215248
761,-1833.098945738456,2818.477334215248
762,-1833.098945738456,2818.477334215248
763,-1832.819349396111,2812.476187768774
764,-1832.753070594598,2797.050771320713
765,-1833.116874815605,2789.192826582992
766,-1833.116874815605,2789.192826582992
767,-1833.116874815605,2789.192826582992
768,-1833.116874815605,2789.192826582992
769,-1833.116874815605,2789.192826582992
770,-1833.116874815605,2789.192826582992
771,-1833.116401552455,2789.202515970823
772,-1833.061996669858,2790.316378327135
773,-1833.007591787261,2791.430240683448
774,-1832.953186904664,2792.54410303976
775,-1832.898782022066,2793.657965396073
776,-1832.844377139469,2794.771827752386
777,-1832.789972256872,2795.885690108698
778,-1833.167846061068,2788.569053108215
779,-1834.775182345222,2773.228109373422
780,-1837.502802675649,2758.047312570843
781,-1840.223430454518,2747.220086734574
782,-1840.701914878983,2746.205337179775
783,-1841.180399303449,2745.190587624975
784,-1841.658883727914,2744.175838070176
785,-1842.13736815238,2743.161088515376
786,-1842.615852576846,2742.146338960577
787,-1843.094337001311,2741.131589405778
788,-1843.572821425776,2740.116839850978
789,-1844.051305850242,2739.102090296179
790,-1844.529790274707,2738.087340741379
791,-1844.940945984369,2737.129846580894
792,-1845.342983370346,2736.180106514921
793,-1845.745020756322,2735.230366448949
794,-1846.147058142299,2734.280626382976
795,-1846.549095528276,2733.330886317004
796,-1846.951132914252,2732.381146251031
797,-1849.720227508806,2726.422636977405
798,-1849.608293002185,2726.661185074045
799,-1849.173461280509,2727.587872319074
800,-1848.738629558834,2728.514559564104
801,-1848.303797837158,2729.441246809133
802,-1847.868966115482,2730.367934054162
803,-1847.434134393806,2731.294621299192
804,-1850.215143603314,2725.406131019488
805,-1857.719744047097,2711.932839991366
806,-1866.582244982893,2699.323061734688
807,-1876.36027408703,2687.390792161868
808,-1886.555857175499,2675.813563088606
809,-1897.190217212541,2664.637982770525
810,-1908.292597295946,2653.926667805267
811,-1919.95799684697,2643.83249188939
812,-1932.144805640301,2634.377263189905
813,-1944.846762148492,2625.627575043991
814,-1958.136702052074,2617.798046362491
815,-1971.960506299643,2610.956359250119
816,-1986.27993759619,2605.228858922367
817,-2000.955879380521,2600.488177204006
818,-2015.92130467927,2596.752325645842
819,-2031.122107122095,2594.129138251223
820,-2046.449048599492,2592.396364727412
821,-2061.848210355361,2591.501903833127
822,-2077.274427055417,2591.398703500478
823,-2092.696481109882,2591.137686510197
824,-2108.004568201414,2589.300809788039
825,-2122.822100470322,2585.081445231198
826,-2136.327915490439,2577.711332089378
827,-2148.170076642293,2567.830936671648
828,-2159.150763504158,2556.999359987714
829,-2169.149321515488,2545.256428639039
830,-2178.088029590266,2532.693205034945
831,-2185.723899355498,2519.296299752403
832,-2191.666575865322,2505.073661041975
833,-2195.275778328399,2490.098760420283
834,-2196.000521409744,2474.721891714475
835,-2193.181077569618,2459.59609267539
836,-2187.140971920201,2445.433543239172
837,-2178.549969819981,2432.636121787883
838,-2169.088957938935,2420.448672816509
839,-2159.62794605789,2408.261223845134
840,-2150.166934176843,2396.07377487376
841,-2140.705922295798,2383.886325902386
842,-2131.244910414752,2371.698876931011
843,-2121.783898533707,2359.511427959636
844,-2112.322886652661,2347.323978988262
845,-2102.861874771615,2335.136530016888
846,-2093.40086289057,2322.949081045514
847,-2082.816404884426,2311.781020408111
848,-2069.343566818326,2304.467803857891
849,-2054.100666358424,2302.759968744067
850,-2038.975146541534,2305.584863070615
851,-2024.580862008146,2311.09888982493
852,-2010.845524641089,2318.115336427612
853,-1997.56098115634,2325.957710794444
854,-1984.552609805336,2334.252414509828
855,-1971.722971699508,2342.822126876305
856,-1958.962931977502,2351.495388044661
857,-1946.222551982458,2360.197534396759
858,-1933.483451660691,2368.90155537761
859,-1920.744351338925,2377.605576358462
860,-1908.005251017157,2386.309597339313
861,-1895.266150695391,2395.013618320164
862,-1882.527050373624,2403.717639301016
863,-1869.602596965506,2412.141078150963
864,-1856.258121403667,2419.882275910803
865,-1842.537335177425,2426.935275386235
866,-1828.480801031305,2433.290039192975
867,-1814.219469906656,2439.171372097998
868,-1799.749680114158,2444.522021260832
869,-1785.12412808276,2449.432682828821
870,-1770.357736027965,2453.902866974345
871,-1755.492391954493,2458.031651930841
872,-1740.542270294911,2461.84240321719
873,-1725.516046905773,2465.341694642372
874,-1710.416014399093,2468.508102301147
875,-1695.258644849706,2471.388346971033
876,-1680.078530726841,2474.146751121974
877,-1664.898416603977,2476.905155272914
878,-1649.718302481111,2479.663559423854
879,-1634.538188358247,2482.421963574795
880,-1619.358074235381,2485.180367725736
881,-1604.177960112517,2487.938771876676
882,-1588.997845989652,2490.697176027616
883,-1573.817731866787,2493.455580178557
884,-1558.637617743922,2496.213984329497
885,-1543.457503621057,2498.972388480438
886,-1528.640217064926,2503.13605920289
887,-1515.366597475811,2510.890141441349
888,-1504.4970227966,2521.786690578047
889,-1496.005038528464,2534.631609376678
890,-1489.180758352665,2548.469017310439
891,-1482.356478176867,2562.306425244201
892,-1475.532198001068,2576.143833177962
893,-1471.553279294715,2584.006189557229
894,-1469.852517667756,2587.213689190117
895,-1469.852517667756,2587.213689190117
896,-1467.51284582797,2591.292409790396
897,-1466.542199674592,2592.984525066582
898,-1468.869408609633,2588.927530891974
